word,pos,count,tag1,tag2,tag3
eigenschaft,NOUN,399,,,
anleitung,NOUN,399,Praktik,,
bergen,VERB,398,,,
gefunden,VERB,397,,,
wuensch,VERB,397,,,
versuch,NOUN,397,,,
erwaehnt,VERB,397,,,
ludwig,PROPN,396,Person,,
gewonnen,VERB,396,,,
anmerkung,NOUN,396,,,
luft,NOUN,396,,,
mittelhochdeutsch,ADV,394,Beschreibung,Poetologie,Sprache
beurteilung,NOUN,393,,,
juenglingen,NOUN,392,Gender,Mask,
sitzen,VERB,392,,,
schweigen,VERB,392,,,
eroerterung,NOUN,392,Praktik,Methode ,
zart,ADV,391,,,
farbe,NOUN,391,,,
scheiden,VERB,391,,,
plan,NOUN,391,,,
ausdruecklich,ADV,391,,,
persoenlichkeit,NOUN,391,,,
bekommen,VERB,390,,,
schlacht,NOUN,390,,,
masse,NOUN,389,,,
platz,NOUN,389,,,
preussisch,NOUN,389,,,
muesse,AUX,388,,,
glanz,NOUN,387,,,
wolf,PROPN,387,Narrativ,Person,
offen,ADV,386,,,
koenigin,NOUN,386,,,
frueh,ADV,385,,,
ei,X,385,,,
weichen,VERB,384,,,
groese,ADJ,384,Höhe ,,
uber,ADV,384,,,
erklaer,VERB,383,,,
stein,NOUN,383,,,
furchtbar,ADV,383,negative Bewertung,,
bitten,VERB,382,,,
haeuslich,ADV,382,Haus,,
zeugnis,NOUN,382,,,
philosophie,NOUN,381,,,
universitaet,NOUN,381,,,
kriemhild,NOUN,381,,,
poetik,NOUN,380,,,
sehnsucht,NOUN,380,,,
rhetorisch,ADV,380,Beschreibung,Poetologie,
liefern,VERB,378,,,
heutig,ADV,378,,,
resultat,NOUN,377,,,
traenen,NOUN,376,,,
ausgesprochen,VERB,376,,,
preis,NOUN,376,,,
tragisch,ADV,376,Beschreibung,Poetologie,Gattung
landen,VERB,375,,,
waehlen,VERB,375,,,
fortschreiten,VERB,374,,,
stehend,ADV,374,,,
pferd,NOUN,373,Narrativ,Tier,
klagen,VERB,373,,,
realschule,NOUN,373,,,
unglueck,NOUN,372,,,
versetzen,VERB,371,,,
besprechen,VERB,371,,,
aeuserlich,ADV,371,,,
kuenstlerisch,ADV,371,Beschreibung,Ästhetik,
besitz,NOUN,371,,,
caesar,PROPN,371,Person,Literatur,Historisch 
schaetzen,VERB,371,,,
weib,NOUN,369,Typ,Gender,Fem
weiblich,ADV,368,Gender,Fem,
erregen,VERB,368,,,
wichtigkeit,NOUN,368,,,
rhetorik,ADV,368,,,
mitte,NOUN,367,,,
kuenftig,ADV,367,Zeit,,
gesellschaft,NOUN,367,,,
baum,NOUN,366,,,
religioesen,ADJ,366,,,
verfolgen,VERB,366,,,
lieblich,ADV,365,,,
sicherheit,NOUN,365,,,
studie,NOUN,365,,,
formal,ADV,365,Beschreibung,Poetologie,
as,X,364,,,
individuell,NOUN,363,,,
geschrieben,VERB,363,,,
bewahren,VERB,362,,,
belehrung,NOUN,362,,,
mild,ADV,360,,,
antworten,NOUN,360,,,
deuten,VERB,359,,,
glaenzend,ADV,358,positive Bewertung,,
irdisch,ADV,358,Säkular,,
tadeln,VERB,358,,,
hervorheben,VERB,358,,,
bildend,ADV,357,Pädagogik,,
teorie,PROPN,357,,,
hauptsaechlich,ADV,357,,,
laufen,VERB,357,,,
empfangen,VERB,356,,,
huelfen,VERB,356,,,
worte,NOUN,356,,,
schrecken,VERB,355,,,
ueben,VERB,355,,,
beduerfni,PROPN,355,,,
sprachunterricht,NOUN,354,Schule,,
beweis,NOUN,354,,,
zeichnen,VERB,354,,,
schoener,ADV,354,positive Bewertung,Ästhetik,
einfuehrung,NOUN,353,,,
anfangs,ADV,353,,,
tuechtig,ADV,353,positive Bewertung,,
herrschaft,NOUN,353,,,
ueberzeugung,NOUN,352,,,
andre,ADV,351,,,
loesung,NOUN,351,,,
streit,NOUN,351,Agonalität,,
aufnahme,NOUN,351,,,
reflexion,NOUN,350,Idealismus,,
verhalten,VERB,350,,,
mitteilen,VERB,349,,,
leise,ADV,349,Tiefe,Metapher,
stueckes,PROPN,349,Gattung ,Poetologie,
haelft,VERB,348,,,
stilistisch,ADV,348,Beschreibung,Sprache,Ästhetik
jaeger,NOUN,347,,,
gehalt,NOUN,347,,,
schicken,VERB,346,,,
heiter,PROPN,346,,,
wunder,NOUN,346,,,
bemerkt,VERB,346,,,
freuen,NOUN,344,,,
schlos,ADV,344,,,
rache,NOUN,343,,,
betreffen,VERB,343,,,
entwickelt,VERB,343,,,
auserd,NOUN,343,,,
grundsaetzen,VERB,342,,,
franzoesen,NOUN,341,Nation,,
gestellt,VERB,341,,,
beruhen,VERB,340,,,
verstaendlich,ADV,340,positive Bewertung,,
nuetzlich,ADV,340,,,
winter,PROPN,340,Zeit,,
vaterlaendisch,NOUN,339,Nation,Patriotisch ,
trennen,VERB,339,,,
frage,NOUN,339,,,
vermeiden,VERB,338,,,
umgekehrt,ADV,338,,,
groessern,NOUN,338,,,
traurig,ADV,337,Emotion ,,
greis,VERB,337,,,
erzaehlt,VERB,337,,,
gemaes,PROPN,337,,,
titel,NOUN,336,,,
freundschaft,NOUN,335,,,
niemas,PROPN,334,,,
feuer,PROPN,334,,,
stern,PROPN,333,,,
rhein,PROPN,333,,,
begegnen,VERB,333,,,
veranlassung,NOUN,333,,,
tiesst,PROPN,332,,,
verderben,VERB,332,,,
leipzig,PROPN,331,Ort,,
wirksam,ADV,331,,,
vertreten,VERB,331,,,
selbstaendig,ADV,331,,,
glocke,NOUN,331,,,
erwaehnen,VERB,330,,,
ungluecklich,ADV,330,Emotion ,,
noetig,ADV,330,,,
erwecken,VERB,329,,,
umfang,NOUN,329,,,
maennlich,ADV,328,Gender,Mask,
behauptung,NOUN,328,,,
schlimm,ADV,328,,,
charakteristisch,ADV,328,,,
segen,NOUN,327,,,
vergangenheit,NOUN,327,,,
romantisch,ADV,326,Beschreibung,Literaturgeschichte,Poetologie
nibelungenlied,NOUN,326,,,
bau,NOUN,326,,,
verschiedenheit,NOUN,326,,,
wohnen,VERB,326,,,
zwingen,VERB,326,,,
unbekannt,ADV,326,,,
strom,NOUN,325,,,
altdeutsch,ADV,325,Beschreibung,Poetologie,Sprache 
gerecht,ADV,325,,,
hinzu,ADV,325,,,
vernehmen,VERB,325,,,
vortrefflich,ADV,325,,,
vorwurf,NOUN,325,,,
gestaltung,NOUN,324,,,
bedingung,NOUN,324,,,
behandelt,VERB,324,,,
hauptsache,ADV,324,,,
uebersichen,NOUN,323,,,
sekunda,PROPN,323,Schule,,
widerspruch,NOUN,323,,,
don,X,322,,,
liegend,ADV,322,,,
weisheit,NOUN,321,,,
gliedern,VERB,321,,,
wachsen,VERB,321,,,
ausnahme,NOUN,321,,,
fassung,NOUN,320,,,
ueberlassen,VERB,320,,,
shakespeare,PROPN,320,Person,Schriftsteller,
anlage,NOUN,319,,,
vorkommen,VERB,319,,,
dichtkunst,PROPN,319,Ästhetik,Poetologie,
lesestuecken,NOUN,319,Lehrmedien,Lesen,
muste,AUX,318,,,
anerkennung,NOUN,318,,,
golden,ADV,317,,,
objectiv,ADV,317,,,
wiederholung,NOUN,317,Praktik,Methode ,
fuchs,PROPN,317,,,
verstand,VERB,316,,,
englisch,ADV,316,,,
geistlich,ADV,315,,,
wechsel,PROPN,314,,,
gewinn,NOUN,314,,,
grenze,NOUN,313,,,
bezeichnet,VERB,313,,,
welch,ADV,313,,,
verstaendig,ADV,312,positive Bewertung,,
nachweisen,VERB,312,,,
rechtfertigen,VERB,312,,,
waffe,NOUN,312,,,
geltend,ADV,312,,,
entschieden,VERB,311,,,
ruecken,VERB,311,,,
scenen,NOUN,311,Unterteilung ,Poetologie,
gemein,ADV,311,,,
theoretisch,ADV,311,,,
robinson,PROPN,311,Person,Literatur,
gewaehlt,VERB,310,,,
befinden,VERB,310,,,
tendenz,NOUN,309,,,
frucht,NOUN,309,,,
trinken,VERB,309,,,
froehlich,ADV,309,,,
logik,NOUN,309,Logik,,
sprachen,VERB,308,,,
gespraech,NOUN,307,Praktik,,
opfer,NOUN,307,,,
angedeutet,VERB,307,,,
entbehren,VERB,307,,,
verloren,VERB,306,,,
vermitteln,VERB,306,,,
bereit,ADV,305,,,
sanft,ADV,305,,,
angegeben,VERB,305,,,
methodisch,ADV,305,Methode,,
ursache,NOUN,304,,,
ehren,VERB,304,,,
weinen,VERB,304,,,
einteilung,NOUN,304,,,
unbedingt,ADV,303,,,
leistung,NOUN,303,,,
bringt,VERB,303,,,
psychologisch,ADV,303,Psychologie,,
bauer,ADV,303,,,
hebel,NOUN,302,Person,Schriftsteller,
beschraenkt,VERB,301,,,
nibelungenliede,NOUN,300,,,
herrschen,VERB,300,,,
schild,NOUN,300,,,
gegenteil,NOUN,300,,,
gegend,ADV,300,,,
bekanntschaft,NOUN,300,,,
herab,ADV,299,,,
wuenschen,VERB,298,,,
schoepfung,NOUN,298,,,
treffend,ADV,298,,,
gegner,NOUN,298,,,
springen,VERB,298,,,
berufen,VERB,298,,,
spitz,ADV,298,,,
erforderlich,ADV,298,,,
kindlich,ADV,297,,,
zeigt,VERB,297,,,
sorgfaeltig,ADV,297,,,
erlauben,VERB,297,,,
schatten,NOUN,296,,,
vorzug,NOUN,296,,,
empor,ADV,296,,,
dichtrich,ADV,296,Beschreibung,Poetologie ,
klage,NOUN,296,,,
kritisch,ADV,296,,,
lat,X,296,,,
schwarz,ADV,295,Farbe,,
reimen,VERB,294,,,
bescheiden,ADV,294,,,
gelegentlich,ADV,294,,,
zorn,NOUN,293,,,
sammeln,VERB,293,,,
uebergang,NOUN,292,,,
untergang,NOUN,292,,,
anerkennen,VERB,292,,,
vorreden,VERB,292,,,
schlaegen,NOUN,291,,,
moeglichkeit,NOUN,291,,,
ordnen,VERB,290,,,
andeuten,VERB,290,,,
beruf,NOUN,290,,,
wiedergeben,VERB,290,,,
wurzel,NOUN,289,,,
ringen,VERB,289,,,
erklaeren,VERB,288,,,
fesseln,VERB,288,,,
steigern,VERB,288,,,
brueder,NOUN,288,,,
aussicht,NOUN,288,,,
lesebuecher,NOUN,288,Lesen,Lehrmedien,
praxis,NOUN,288,Praktik,,
musik,NOUN,287,,,
ne,NOUN,287,,,
geschieht,VERB,287,,,
andeutung,NOUN,286,,,
gliederung,NOUN,286,,,
programm,NOUN,286,,,
vorlesen,VERB,286,Praktik,Lesen,
fruehling,NOUN,286,,,
fruchtbar,ADV,286,,,
lyrik,NOUN,286,,,
roland,PROPN,286,Person,Literatur,Historisch 
ahnung,NOUN,285,,,
object,PROPN,285,,,
teuer,PROPN,285,,,
kuerzen,VERB,285,,,
bedingt,ADV,285,,,
angenehm,ADV,285,,,
anblick,PROPN,284,,,
fuehlt,VERB,283,,,
walten,VERB,283,,,
berechtigt,VERB,283,,,
zeitschrift,NOUN,283,,,
behalten,VERB,283,,,
unternehmen,NOUN,282,,,
staerken,VERB,282,,,
gebot,NOUN,281,,,
tagen,NOUN,281,,,
interessant,ADV,281,,,
urteilen,VERB,281,,,
bereiten,VERB,280,,,
rettung,NOUN,280,,,
flucht,NOUN,280,,,
schutz,NOUN,280,,,
voraussetzen,VERB,280,,,
preisen,VERB,279,,,
mannigfaltig,ADV,279,,,
zustand,NOUN,279,,,
gefangen,VERB,278,Narrativ ,,
kalt,ADV,278,Emotion ,,
aufgenommen,VERB,278,,,
anforderung,NOUN,278,,,
systhematisch,ADV,278,,,
ver,PROPN,277,,,
vernunft,NOUN,277,,,
fluch,NOUN,277,,,
wiederholen,VERB,277,,,
gebrauchen,VERB,277,,,
mundart,X,276,,,
aeltest,NOUN,275,,,
spricht,VERB,275,,,
schenken,VERB,275,,,
einrichtung,NOUN,275,,,
original,NOUN,275,,,
sichern,VERB,274,,,
widmen,VERB,274,,,
beruecksichtigung,NOUN,274,,,
koerper,NOUN,274,,,
gefuehren,NOUN,273,,,
erzeugen,VERB,273,,,
stammen,VERB,273,,,
gaenzlich,ADV,273,,,
wertvoll,ADV,273,,,
sommer,NOUN,273,,,
zusammenhaengend,ADV,272,,,
haelt,VERB,272,,,
vorbereiten,VERB,272,,,
bezeichnend,ADV,272,,,
stand,VERB,272,,,
zeugen,VERB,272,,,
uebersetzen,VERB,271,,,
rhythmus,NOUN,271,,,
eigentum,NOUN,271,,,
nachahmung,NOUN,271,,,
silbe,DET,271,,,
metrisch,ADV,270,Beschreibung,Poetologie,
erden,AUX,270,,,
feiern,VERB,270,,,
kuehnen,VERB,270,,,
lachen,VERB,270,,,
kultur,NOUN,270,,,
max,PROPN,270,,,
gedenken,VERB,269,,,
diener,NOUN,269,,,
betreiben,VERB,269,,,
vortraegen,VERB,269,,,
enden,VERB,268,,,
enthaelt,VERB,268,,,
beurteilen,VERB,267,,,
dicht,ADV,267,,,
verweisen,VERB,267,,,
gebraucht,VERB,267,,,
paedagogik,NOUN,267,,,
unterrichts,CCONJ,267,,,
eigenthuemlichkeit,NOUN,266,,,
schatz,NOUN,266,,,
streichen,VERB,266,,,
wind,NOUN,266,,,
foerdern,VERB,266,,,
graben,VERB,265,,,
achtung,NOUN,265,,,
hervortreten,VERB,265,,,
lager,NOUN,265,,,
gesammt,VERB,265,,,
umgebung,NOUN,264,,,
tor,NOUN,264,,,
didaktisch,ADV,264,Pädagogik,Didaktik,
hinweisen,VERB,264,,,
anregung,NOUN,263,,,
beruehren,VERB,263,,,
untersuchung,NOUN,263,,,
dasein,NOUN,263,,,
beobachtung,NOUN,263,,,
umfassend,ADV,263,,,
gestatten,VERB,262,,,
wahrscheinlich,ADV,262,,,
metrik,NOUN,262,,,
beachten,VERB,261,,,
preussen,PROPN,260,,,
kunde,NOUN,260,,,
knuepfen,VERB,260,,,
merken,VERB,260,,,
erteilen,VERB,260,,,
jetzig,ADV,260,,,
aristoteles,PROPN,260,Person,Schriftsteller,
johanna,PROPN,260,Person,Literatur,Historisch 
elend,ADV,259,,,
nahrung,NOUN,259,,,
artikel,NOUN,259,,,
koeniglich,ADV,259,,,
begleiten,VERB,258,,,
einsam,ADV,258,,,
situation,NOUN,258,,,
wider,ADP,258,Negation,,
lebens,NOUN,257,Welt,,
ueberschrift,NOUN,257,,,
fortwaehrend,ADV,257,,,
baeumen,NOUN,257,,,
taeglich,ADV,257,,,
romanzen,VERB,256,,,
bildet,VERB,256,,,
rueckern,NOUN,256,,,
beispielen,NOUN,256,,,
sexta,PROPN,256,Schule,,
elisaben,NOUN,256,,,
erfreuen,PROPN,255,,,
germanisch,ADV,255,Nation ,,
wuest,ADV,255,,,
schlegel,NOUN,255,,,
erfuellt,VERB,255,,,
verschwinden,VERB,255,,,
genuegend,ADV,255,,,
erlangen,VERB,255,,,
neigen,VERB,254,,,
abend,ADV,254,,,
fehlt,VERB,254,,,
gesicht,NOUN,254,,,
parzival,NOUN,254,Person,Literatur,
schoenheit,NOUN,254,,,
redner,NOUN,254,,,
erwachen,VERB,254,,,
bande,NOUN,253,,,
pfarrer,NOUN,253,,,
system,NOUN,253,,,
wuenschenswert,ADV,253,,,
pflanzen,NOUN,252,,,
hund,NOUN,252,,,
deutschen,ADJ,252,,,
knapp,ADV,252,,,
hintergrund,NOUN,252,,,
geltung,NOUN,252,,,
aufzug,NOUN,252,,,
vorhergehend,ADV,251,,,
rolle,NOUN,251,,,
bedenklich,ADV,251,,,
altertums,NOUN,251,,,
versehen,VERB,251,,,
strahlen,VERB,250,,,
hierin,ADV,250,,,
festhalten,VERB,250,,,
vereinigen,VERB,250,,,
mannigfaltigkeit,NOUN,249,,,
guenstig,ADV,249,,,
motiv,NOUN,249,,,
alten,ADJ,248,,,
ueberfluessig,ADV,248,,,
besprochen,VERB,248,,,
blau,ADV,248,,,
ergreifend,ADV,248,,,
steigerung,NOUN,248,,,
christ,PROPN,248,Person,Historisch,
religioese,ADJ,248,Theologie,,
sucht,VERB,247,,,
rufen,VERB,247,,,
mittelalter,NOUN,247,Mediävistik ,,
talent,NOUN,247,,,
knecht,NOUN,247,,,
vergnuegen,NOUN,247,,,
kennt,VERB,247,,,
messina,PROPN,247,Ort,,
feierlich,ADV,246,,,
loben,VERB,246,,,
wiegen,VERB,246,,,
zeitalter,NOUN,245,,,
klassiker,NOUN,245,Typ,Ästhetik,
erzeugnis,PROPN,245,,,
traum,NOUN,245,,,
billig,ADV,245,,,
stuerzen,VERB,245,,,
semester,NOUN,245,,,
erweitern,VERB,244,,,
meint,VERB,244,,,
ahnen,VERB,244,,,
zugeben,VERB,244,,,
messen,VERB,244,,,
schillersch,ADV,244,Beschreibung,Poetologie,Person 
antonio,PROPN,244,Person,,
gunst,NOUN,243,,,
willkommen,ADV,243,,,
zoeglingen,NOUN,242,,,
bibel,NOUN,242,,,
ganzen,PRON,242,Höhe ,,
gesaengen,NOUN,242,,,
stelle,VERB,242,,,
verlauf,NOUN,242,,,
verschaffen,VERB,241,,,
erhael,VERB,241,,,
andrerseits,ADV,241,,,
bearbeiten,VERB,241,,,
lauten,VERB,241,,,
prinzessin,NOUN,241,,,
entnehmen,VERB,240,,,
bestimmtheit,NOUN,240,,,
loesen,VERB,240,,,
grundsatz,NOUN,239,,,
darbieten,VERB,239,,,
begruenden,VERB,239,,,
kriegen,VERB,239,,,
fuegen,VERB,239,,,
zauber,NOUN,239,,,
fruecht,NOUN,239,,,
kinder,NOUN,239,,,
erschienen,VERB,239,,,
vergleich,NOUN,239,Methode,Praktik,
vornehmen,VERB,239,,,
kleist,PROPN,239,Person,Schriftsteller,
hervorragend,ADV,239,,,
nachricht,NOUN,238,,,
eingehen,VERB,238,,,
voraussetzung,NOUN,238,,,
beschraenkung,NOUN,237,,,
hildebrand,NOUN,237,,,
teilweise,ADV,237,,,
eingang,NOUN,237,,,
gewand,ADV,237,,,
staend,NOUN,237,,,
reiten,VERB,236,,,
spannung,NOUN,236,,,
dargestellt,VERB,235,,,
lebend,ADV,235,,,
krone,NOUN,235,,,
druck,NOUN,235,,,
geordnet,VERB,234,,,
gesetzt,VERB,234,,,
zweigen,VERB,234,,,
versprechen,VERB,234,,,
gruenden,VERB,234,,,
engel,PROPN,234,Typ,Theologie,
quarta,PROPN,234,Schule,,
mitgeteilt,VERB,234,,,
mitleid,NOUN,234,,,
betonen,VERB,234,,,
eifer,NOUN,233,,,
erziehen,VERB,233,,,
bewegt,VERB,233,,,
nennt,VERB,233,,,
blind,ADV,233,,,
roemer,PROPN,233,Typ,Historisch,Klassik
nachdenken,VERB,233,,,
philipp,PROPN,233,Person,,
selbstverstaendlich,ADV,233,,,
verscheiden,VERB,232,,,
ethisch,ADV,232,,,
herzlich,ADV,232,,,
erfuellung,NOUN,232,,,
beduerfnissen,NOUN,232,,,
erweisen,VERB,232,,,
ausschlieslich,ADV,232,,,
schwaechen,VERB,231,,,
gattin,NOUN,231,,,
naehen,VERB,231,,,
hervorgehen,VERB,231,,,
halt,ADV,231,,,
befreien,VERB,231,,,
buchstabe,NOUN,231,,,
sinken,VERB,230,,,
vorbild,NOUN,230,,,
anstrengung,NOUN,230,,,
aeussern,VERB,230,,,
leidenschaftlich,ADV,229,,,
uebersehen,VERB,229,,,
soehnen,VERB,229,,,
handelt,VERB,229,,,
vorgang,NOUN,229,,,
hebung,NOUN,229,,,
begeben,VERB,229,,,
lehrplan,NOUN,229,Schule,Unterteilung,
cicero,PROPN,229,Person,Schriftsteller,Klassik
buergeschule,PROPN,228,,,
geueben,VERB,228,,,
begebenheit,NOUN,228,,,
helden,NOUN,228,Typ,Narrativ,
re,X,228,,,
beobachten,VERB,228,,,
gewoehnen,VERB,228,,,
mathematik,NOUN,228,,,
fuerst,NOUN,228,,,
werner,PROPN,228,Person,,
roman,PROPN,227,Poetologie,Gattung,
ritterlich,ADV,227,,,
reizen,VERB,227,,,
bericht,NOUN,227,,,
versteht,VERB,227,,,
toene,NOUN,227,,,
dankbar,ADV,227,,,
suend,VERB,227,,,
primaner,NOUN,227,,,
egmont,PROPN,226,Person,Literatur,
figur,NOUN,226,,,
auffallend,ADV,226,,,
aeuserung,NOUN,226,,,
verfallen,VERB,226,,,
vorgaengen,NOUN,226,,,
ausschliesen,VERB,226,,,
sachlich,ADV,226,,,
eigentuemlich,ADV,226,,,
befriedigung,NOUN,225,,,
studieren,VERB,225,,,
personen,NOUN,225,,,
strafe,NOUN,225,,,
herbst,PROPN,225,Zeit,,
gelernt,VERB,225,,,
zuschauer,ADV,225,,,
welle,NOUN,224,,,
vollendung,NOUN,224,,,
benutzung,NOUN,224,,,
laokoon,X,224,Person,Literatur,
soldat,NOUN,224,,,
verlangt,VERB,223,,,
begnuegen,VERB,223,,,
schrecklich,ADV,223,,,
dichters,PROPN,223,,,
heftig,ADV,223,,,
bedeutsam,ADV,223,,,
zweitens,ADV,223,,,
wolke,NOUN,223,,,
sachs,PROPN,223,,,
mittelpunkt,NOUN,223,,,
lesebuchen,VERB,223,Lesen,Lehrmedien,
hierher,ADV,222,,,
warten,VERB,222,,,
gruppe,NOUN,222,,,
patriotisch,ADV,222,Nation,Patriotisch,
beliebt,ADV,221,,,
gegenseitig,ADV,221,,,
anschliesen,VERB,221,,,
beleben,VERB,221,Welt,,
taetig,ADV,221,,,
veraenderung,NOUN,221,,,
handelnd,ADV,221,,,
bitter,ADV,220,,,
zusammenstellung,NOUN,220,,,
absichtlich,ADV,220,,,
gebaeren,VERB,220,,,
entziehen,VERB,220,,,
anregen,VERB,220,,,
edelst,X,220,,,
bauen,PROPN,219,,,
hiecken,VERB,219,,,
nibelunge,ADJ,218,,,
verbergen,VERB,218,,,
glaubt,VERB,218,,,
bessern,VERB,218,,,
positiv,ADV,218,,,
begriff,NOUN,218,,,
betonung,NOUN,218,,,
sinne,NOUN,217,,,
ursprung,NOUN,217,,,
hierzu,ADV,217,,,
speciell,ADV,217,,,
niedrig,ADV,217,,,
hierauf,ADV,217,,,
zufaellig,ADV,217,,,
ausgefuehrt,VERB,217,,,
ergebnis,NOUN,217,,,
sin,NOUN,217,,,
gleichfalls,ADV,216,,,
berichten,VERB,216,,,
solle,AUX,216,,,
ruecckehr,NOUN,216,,,
ueblich,ADV,216,,,
verleihen,VERB,216,,,
dringend,ADV,216,,,
quinta,NOUN,216,,,
locken,VERB,215,,,
nunmehr,ADV,215,,,
faehig,ADV,215,,,
gerichtet,VERB,215,,,
reiter,NOUN,215,,,
juenglings,NOUN,214,Typ,Gender,Mask
zugaenglich,ADV,214,,,
begeistert,ADV,214,,,
italien,PROPN,214,Nation,,
faehigkei,PROPN,214,,,
auffassen,VERB,213,,,
gerne,ADV,213,,,
wirksamkeit,NOUN,213,,,
gefast,ADV,213,,,
selbststaendig,ADV,213,,,
goettin,NOUN,213,,,
hochdeutsch,ADV,213,Beschreibung,Poetologie,Sprache
abschied,NOUN,212,,,
glaube,VERB,212,,,
erhoehen,VERB,212,,,
kuenst,NOUN,212,,,
guenther,PROPN,211,Person,Literatur,
liebend,ADV,211,,,
ersetzen,VERB,211,,,
vorzuegen,VERB,211,,,
himmlisch,ADV,211,Höhe,Beschreibung ,Theologie
ausgehen,VERB,211,,,
england,PROPN,211,Nation,,
entstehung,NOUN,211,,,
sorgfalt,NOUN,211,,,
latein,PROPN,211,,,
wieland,PROPN,210,,,
gnade,NOUN,210,,,
gedaechtni,NOUN,210,Idealismus,,
siegen,VERB,210,,,
garten,NOUN,209,,,
moral,X,209,,,
draengen,VERB,209,,,
kreisen,VERB,209,,,
verbreiten,VERB,209,,,
streiten,VERB,209,,,
lesebuechern,NOUN,209,Lesen,Lehrmedien,
vornherein,ADV,209,,,
schmerzlich,ADV,208,,,
princip,PROPN,208,,,
fortschritt,NOUN,208,,,
sichtbar,ADV,208,,,
hilfe,NOUN,208,,,
goethisch,ADV,208,,,
trost,NOUN,207,,,
schreiten,VERB,207,,,
geistes,PROPN,207,Idealismus ,,
bedienen,VERB,207,,,
geographie,NOUN,207,,,
untern,VERB,207,,,
teufel,PROPN,207,Theologie,Typ,
gueter,NOUN,207,,,
gruenen,ADJ,206,Narrativ ,,
beschreiben,VERB,206,,,
disciplin,NOUN,206,Disziplin,,
reihen,VERB,205,,,
linie,NOUN,205,,,
darstellt,VERB,205,,,
heft,NOUN,205,,,
hervorbringen,VERB,205,,,
geheimnis,NOUN,205,,,
mehrzahl,NOUN,205,,,
wandeln,VERB,205,,,
gesellen,VERB,205,,,
krank,ADV,205,,,
gleim,NOUN,205,Person,Schriftsteller,
vergebens,ADV,204,,,
gesprochen,VERB,204,,,
druecken,VERB,204,,,
zustaend,VERB,204,,,
zufrieden,ADV,204,,,
warnen,VERB,204,,,
schaerfen,VERB,204,,,
irrtum,NOUN,204,,,
woertern,NOUN,204,,,
unterhaltung,NOUN,204,,,
orthographi,PROPN,204,,,
verstaendnis,NOUN,204,,,
gottsched,PROPN,203,Person,Schriftsteller,
individualitaet,NOUN,203,,,
verbunden,VERB,203,,,
nebst,ADP,203,,,
durchdringen,VERB,203,,,
eberhard,PROPN,203,Person,,
aufgestellt,VERB,202,,,
sachsen,PROPN,202,Nation,Deutsch,
mannigfach,ADV,202,,,
privatlectuer,DET,202,,,
aufgaben,NOUN,202,,,
gunther,ADJ,202,Mediävistik ,,
gesler,NOUN,202,,,
beifall,NOUN,201,,,
reichlich,ADV,201,,,
beschaeftigen,VERB,201,,,
harmonie,NOUN,200,,,
fruehen,ADJ,200,Zeit ,,
leuchten,VERB,200,,,
wovon,ADV,200,,,
damalig,ADV,200,,,
ausgezeichnet,VERB,200,,,
beruehmt,ADV,200,,,
gras,NOUN,200,,,
humor,NOUN,200,,,
erlernen,VERB,200,,,
gefuehrt,VERB,199,,,
erblicken,VERB,199,,,
haltung,NOUN,199,,,
befriedigen,VERB,199,,,
werten,VERB,199,,,
altertum,NOUN,199,,,
regelmaessig,ADV,199,,,
vernuenftig,ADV,199,,,
berechtigung,NOUN,199,,,
teutsch,ADV,198,Nation ,,
winken,VERB,198,,,
heran,ADV,198,,,
blaetter,NOUN,198,,,
verlust,NOUN,198,,,
gewicht,NOUN,198,,,
stumm,ADV,198,,,
gelungen,VERB,198,,,
staedt,PROPN,198,Ort,Typ,
la,X,198,,,
schriftsprache,ADJ,198,Sprache ,,
orestes,ADJ,198,Person,Klassik,Poetologie
speisen,VERB,197,,,
anteil,NOUN,197,,,
geboten,VERB,197,,,
mittelalt,NOUN,197,,,
kosten,VERB,197,,,
lieder,NOUN,197,,,
heuen,PROPN,197,,,
beruecksichtigen,VERB,197,,,
pylades,ADJ,197,Person,Klassik,Poetologie
erreicht,VERB,196,,,
partie,NOUN,196,,,
genius,NOUN,196,,,
eitel,ADV,196,,,
lenken,VERB,196,,,
blutig,ADV,196,,,
entgegengesetzt,VERB,196,,,
augen,NOUN,196,,,
unentbehrlich,ADV,196,,,
mechanisch,ADV,196,,,
goetz,PROPN,196,Person,Literatur,
jagd,NOUN,195,,,
volkes,NOUN,195,,,
apoteker,PROPN,195,Typ,,
boesen,ADJ,195,,,
traeumen,VERB,195,,,
verwandeln,VERB,195,,,
aufsaetze,NOUN,195,,,
chamisso,PROPN,195,Person,Schriftsteller,
geographisch,ADV,195,,,
fischer,PROPN,195,,,
ausstellen,VERB,194,,,
hoeherer,ADJ,194,Höhe ,,
dichtungen,NOUN,194,,,
decken,VERB,194,,,
fenster,NOUN,194,,,
wechseln,VERB,194,,,
binden,VERB,194,,,
auswendig,ADV,194,Praktik,Methode ,Beschreibung 
riese,NOUN,193,,,
malen,VERB,193,,,
schwingen,VERB,193,,,
insel,NOUN,193,,,
leitung,NOUN,193,,,
schrank,NOUN,193,,,
ueberzeugen,VERB,193,,,
verdienst,NOUN,192,,,
gerechtigkeit,NOUN,192,,,
begruendet,VERB,192,,,
kuenstler,NOUN,192,,,
literarhistorisch,NOUN,192,Geschichte ,Literatur,
begruendung,NOUN,192,,,
reinheit,NOUN,191,,,
einwirkung,NOUN,191,,,
